state,district,location_id,location_name,datetime_utc,datetime_local,latitude,longitude,pm25,pm10,no2,co,so2,o3,temperature,humidity,wind_speed,wind_direction
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T15:30:00Z,2025-11-24T21:00:00+05:30,26.470859,74.646594,74.0,166.3,19.32,0.6,16.72,6.08,16.92,61.3,0.53,10.09
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T15:45:00Z,2025-11-24T21:15:00+05:30,26.470859,74.646594,74.0,165.3,19.99,0.6,16.4,5.95,17.46,58.6,0.54,10.98
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T16:00:00Z,2025-11-24T21:30:00+05:30,26.470859,74.646594,74.0,165.3,20.82,0.57,16.01,6.36,18.1,54.1,0.54,10.67
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T16:15:00Z,2025-11-24T21:45:00+05:30,26.470859,74.646594,74.0,165.3,19.88,0.52,15.43,5.69,17.7,55.9,0.53,10.4
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T16:30:00Z,2025-11-24T22:00:00+05:30,26.470859,74.646594,63.1,155.6,22.15,0.5,15.12,5.29,17.53,56.6,0.53,10.25
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T16:45:00Z,2025-11-24T22:15:00+05:30,26.470859,74.646594,63.0,154.9,21.12,0.46,14.9,5.78,17.3,58.0,0.53,10.31
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T17:00:00Z,2025-11-24T22:30:00+05:30,26.470859,74.646594,63.0,154.9,20.72,0.37,15.79,5.58,18.13,51.9,0.54,11.11
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T17:15:00Z,2025-11-24T22:45:00+05:30,26.470859,74.646594,63.0,154.9,24.44,0.34,17.53,5.14,18.34,49.0,0.54,10.69
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T17:30:00Z,2025-11-24T23:00:00+05:30,26.470859,74.646594,59.6,144.8,20.96,0.32,18.56,4.59,18.3,48.6,0.53,10.14
Rajasthan,Ajmer,10545,"Civil Lines, Ajmer - RSPCB",2025-11-24T19:00:00Z,2025-11-25T00:30:00+05:30,26.470859,74.646594,53.1,147.4,15.98,0.43,16.24,3.62,16.0,65.6,0.53,10.38
